"scope","path","kind","workspace_state","root_state","canonical_state","workspace_disposition","root_disposition","canonical_capability","retained_destination","required_evidence"
"workspace_and_root_mirror","rag_store/page_images/jemh111/page_007.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh111/page_007.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh111/page_007.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_001.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_001.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_001.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_002.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_002.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_002.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_003.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_003.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_003.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_004.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_004.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_004.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_005.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_005.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_005.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_006.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_006.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_006.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_007.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_007.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_007.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_008.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_008.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_008.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_009.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_009.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_009.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh112/page_010.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh112/page_010.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh112/page_010.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_001.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_001.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_001.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_002.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_002.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_002.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_003.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_003.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_003.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_004.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_004.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_004.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_005.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_005.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_005.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_006.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_006.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_006.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_007.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_007.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_007.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_008.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_008.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_008.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_009.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_009.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_009.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_010.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_010.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_010.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_011.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_011.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_011.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_012.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_012.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_012.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_013.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_013.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_013.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_014.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_014.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_014.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_015.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_015.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_015.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_016.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_016.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_016.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_017.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_017.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_017.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_018.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_018.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_018.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_019.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_019.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_019.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_020.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_020.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_020.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_021.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_021.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_021.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_022.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_022.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_022.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_023.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_023.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_023.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_024.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_024.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_024.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_025.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_025.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_025.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_026.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_026.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_026.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_027.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_027.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_027.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_028.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_028.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_028.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_029.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_029.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_029.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_030.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_030.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_030.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh113/page_031.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh113/page_031.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh113/page_031.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_001.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_001.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_001.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_002.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_002.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_002.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_003.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_003.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_003.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_004.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_004.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_004.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_005.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_005.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_005.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_006.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_006.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_006.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_007.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_007.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_007.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_008.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_008.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_008.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_009.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_009.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_009.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_010.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_010.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_010.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_011.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_011.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_011.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_012.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_012.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_012.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_013.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_013.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_013.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_014.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_014.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_014.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_015.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_015.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_015.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh114/page_016.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh114/page_016.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh114/page_016.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_001.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_001.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_001.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_002.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_002.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_002.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_003.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_003.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_003.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_004.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_004.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_004.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_005.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_005.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_005.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_006.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_006.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_006.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_007.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_007.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_007.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_008.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_008.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_008.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_009.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_009.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_009.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_010.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_010.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_010.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_011.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_011.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_011.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_012.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_012.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_012.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_013.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_013.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_013.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_014.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_014.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_014.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_015.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_015.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_015.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_016.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_016.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_016.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_017.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_017.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_017.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_018.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_018.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_018.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_019.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_019.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_019.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_020.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_020.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_020.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a1/page_021.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a1/page_021.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a1/page_021.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_001.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_001.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_001.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_002.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_002.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_002.png before workspace deletion"
